遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,特別號
大樂透,102000037,2013/04/26,153130000,3062600,245929765,15,17,19,30,40,47,25
大樂透,102000038,2013/04/30,170529850,3410597,292090432,10,30,32,37,46,47,16
大樂透,102000039,2013/05/03,195836300,3916726,353341944,01,04,08,22,32,45,02
大樂透,102000040,2013/05/07,217573700,4351474,403352486,09,11,14,25,33,35,02
大樂透,102000041,2013/05/10,249752800,4995056,466521329,02,17,25,32,39,43,34
大樂透,102000042,2013/05/14,124175300,2483506,68296415,01,06,07,27,30,39,21
大樂透,102000043,2013/05/17,125124250,2502485,100856942,05,10,16,22,23,24,31
大樂透,102000044,2013/05/21,119602300,2392046,119520440,24,29,35,39,42,49,48
大樂透,102000045,2013/05/24,127658800,2553176,152740200,10,27,28,31,37,41,34
大樂透,102000046,2013/05/28,124753200,2495064,180099745,07,10,16,17,30,43,23
大樂透,102000047,2013/05/31,133950200,2679004,218050042,03,06,10,33,39,44,37
大樂透,102000048,2013/06/04,136759500,2735190,245844805,14,19,34,43,46,47,42
大樂透,102000049,2013/06/07,217526000,4350520,422729632,03,14,29,33,39,48,22
大樂透,102000050,2013/06/11,333160250,6663205,637737987,16,20,34,42,46,49,04
大樂透,102000051,2013/06/14,170694250,3413885,193881837,04,16,22,32,35,47,43
大樂透,102000052,2013/06/18,148192250,2963845,221429710,04,11,25,36,41,43,27
大樂透,102000053,2013/06/21,160493400,3209868,267950286,10,29,35,39,41,44,07
大樂透,102000054,2013/06/25,165307800,3306156,303304116,07,18,26,28,34,38,05
大樂透,102000055,2013/06/28,194587300,3891746,354383285,22,26,31,42,44,49,29
大樂透,102000056,2013/07/02,119982850,2399657,65990567,01,05,18,21,40,44,22
大樂透,102000057,2013/07/05,132578250,2651565,105356466,11,14,28,39,40,45,42
大樂透,102000058,2013/07/09,128241300,2564826,138622404,19,24,28,29,41,43,37
大樂透,102000059,2013/07/12,141736800,2834736,167058387,15,24,29,34,47,48,31
大樂透,102000060,2013/07/16,144007400,2880148,202097692,10,13,16,29,31,37,32
大樂透,102000061,2013/07/19,187284950,3745699,258582340,03,05,09,15,30,49,48
大樂透,102000062,2013/07/23,164963900,3299278,294065185,04,17,24,27,35,49,39
大樂透,102000063,2013/07/26,117712250,2354245,64741737,08,17,21,34,39,45,44
大樂透,102000064,2013/07/30,115464250,2309285,95155826,06,15,16,22,43,45,48
大樂透,102000065,2013/08/02,120033750,2400675,145266605,07,27,43,44,45,46,35
大樂透,102000066,2013/08/06,111676250,2233525,74395475,01,04,17,27,32,48,06
大樂透,102000067,2013/08/09,116518950,2330379,90459609,03,04,12,13,24,30,09
大樂透,102000068,2013/08/13,111978450,2239569,113309158,12,14,16,34,37,48,07
大樂透,102000069,2013/08/16,112811050,2256221,140078757,04,17,24,27,29,40,09
大樂透,102000070,2013/08/20,105490600,2109812,165298194,05,07,16,28,31,49,34
大樂透,102000071,2013/08/23,108716800,2174336,186490373,05,11,12,14,31,35,26
大樂透,102000072,2013/08/27,122629150,2452583,222717959,05,08,11,14,15,36,46
大樂透,102000073,2013/08/30,120211450,2404229,252482810,02,21,24,27,36,46,05
大樂透,102000074,2013/09/03,133491900,2669838,279800887,11,13,22,29,39,48,45
大樂透,102000075,2013/09/06,150874800,3017496,319766094,06,07,14,33,36,48,18
大樂透,102000076,2013/09/10,237230400,4744608,502174507,01,10,14,34,42,47,09
大樂透,102000077,2013/09/13,160721150,3214423,188396632,12,16,26,27,28,45,06
大樂透,102000078,2013/09/17,189191100,3783822,204055105,01,08,17,19,40,46,15
大樂透,102000079,2013/09/20,150718850,3014377,82895367,06,12,19,28,39,47,36
大樂透,102000080,2013/09/24,119165800,2383316,139877588,07,09,15,23,34,35,41
大樂透,102000081,2013/09/27,119525600,2390512,69721363,01,12,18,19,38,46,02
大樂透,102000082,2013/10/01,115146050,2302921,144610378,01,04,14,17,23,46,41
大樂透,102000083,2013/10/04,113862450,2277249,137578238,07,12,18,25,28,48,46
大樂透,102000084,2013/10/08,112905450,2258109,65984462,04,06,07,11,26,31,38
大樂透,102000085,2013/10/11,119873900,2397478,90195291,02,10,32,37,46,49,28
大樂透,102000086,2013/10/15,112823800,2256476,114156834,08,13,16,20,22,28,49
大樂透,102000087,2013/10/18,116671950,2333439,140711552,09,11,17,39,40,43,46
大樂透,102000088,2013/10/22,116919300,2338386,171237301,07,08,16,23,32,39,22
大樂透,102000089,2013/10/25,124176350,2483527,197317479,03,08,10,11,35,36,39
大樂透,102000090,2013/10/29,126522550,2530451,229778025,01,04,21,30,39,42,44
大樂透,102000091,2013/11/01,141654500,2833090,271424121,06,16,26,31,36,46,09
大樂透,102000092,2013/11/05,108392100,2167842,59615655,03,12,27,29,37,46,17
大樂透,102000093,2013/11/08,116348300,2326966,141547402,01,03,28,30,33,39,34
大樂透,102000094,2013/11/12,110189000,2203780,60603950,03,12,22,23,29,46,33
大樂透,102000095,2013/11/15,115545250,2310905,88381514,02,04,18,31,36,43,08
大樂透,102000096,2013/11/19,110853700,2217074,111860496,15,16,33,35,36,46,21
大樂透,102000097,2013/11/22,118497250,2369945,146516842,08,09,11,24,40,47,33
大樂透,102000098,2013/11/26,121741850,2434837,170397802,01,10,11,15,20,21,26
大樂透,102000099,2013/11/29,262561000,5251220,444408550,02,08,13,19,30,31,20
大樂透,102000100,2013/12/03,255311150,5106223,508107446,08,10,17,38,44,49,40
大樂透,102000101,2013/12/06,273077200,5461544,568031223,04,06,08,10,15,36,13
大樂透,102000102,2013/12/10,124745100,2494902,68609805,06,11,27,34,42,49,21
大樂透,102000103,2013/12/13,128446650,2568933,104767687,10,16,26,28,41,48,42
大樂透,102000104,2013/12/17,109434000,2188680,128474470,01,04,09,14,22,28,20
大樂透,102000105,2013/12/20,127237150,2544743,151873973,08,09,14,17,25,45,27
大樂透,102000106,2013/12/24,140177400,2803548,187590813,09,21,24,33,36,43,03
大樂透,102000107,2013/12/27,138064500,2761290,218220936,02,12,16,31,39,43,18
大樂透,102000108,2013/12/31,261763450,5235269,322100541,05,27,29,36,40,42,35
大樂透,103000001,2014/01/03,146792850,2935857,80736067,11,18,20,21,35,37,08
大樂透,103000002,2014/01/07,132190750,2643815,106318850,01,07,21,25,35,36,39
大樂透,103000003,2014/01/10,140617450,2812349,149849635,07,17,19,30,32,37,03
大樂透,103000004,2014/01/14,128619400,2572388,70740670,02,11,21,41,45,49,26
大樂透,103000005,2014/01/17,141157800,2823156,108354326,13,15,20,26,29,36,37
大樂透,103000006,2014/01/21,132900400,2658008,141270573,12,15,22,38,43,44,09
大樂透,103000007,2014/01/24,143544500,2870890,172467560,01,04,20,29,41,45,36
大樂透,103000008,2014/01/28,157096650,3141933,218922795,01,02,05,07,26,30,24
大樂透,103000009,2014/01/30,608966100,12179322,334931355,09,22,44,45,48,49,08
大樂透,103000010,2014/01/31,670393200,13407864,510859037,17,23,27,38,48,49,19
大樂透,103000011,2014/02/01,673933050,13478661,668825176,06,09,13,19,36,37,27
大樂透,103000012,2014/02/02,365275250,7305505,216578907,03,13,14,19,24,45,05
大樂透,103000013,2014/02/03,312885200,6257704,201322534,01,02,16,17,27,30,48
大樂透,103000014,2014/02/04,382041100,7640822,310122605,08,12,19,32,42,46,28
大樂透,103000015,2014/02/07,260755350,5215107,330079044,05,11,12,21,22,28,25
大樂透,103000016,2014/02/11,146964550,2939291,89513183,06,15,21,22,31,44,41
大樂透,103000017,2014/02/14,144576550,2891531,113928909,10,19,20,24,33,48,01
大樂透,103000018,2014/02/18,137949100,2758982,148671664,06,19,20,26,32,47,35
大樂透,103000019,2014/02/21,140264750,2805295,187760475,11,12,23,28,40,48,09
大樂透,103000020,2014/02/25,147445850,2948917,228147635,03,05,09,12,13,46,04
大樂透,103000021,2014/02/28,116192300,2323846,63905765,13,17,18,24,28,32,37
大樂透,103000022,2014/03/04,117888450,2357769,141547172,08,26,35,37,40,43,06
大樂透,103000023,2014/03/07,115346600,2306932,137113949,06,18,26,30,37,38,16
大樂透,103000024,2014/03/11,118655200,2373104,136735172,13,15,16,20,40,43,14
大樂透,103000025,2014/03/14,114016150,2280323,62708882,02,08,27,40,41,47,28
大樂透,103000026,2014/03/18,112906700,2258134,89150396,12,26,28,35,39,40,16
大樂透,103000027,2014/03/21,108988100,2179762,112358847,08,18,26,31,46,47,20
大樂透,103000028,2014/03/25,108919250,2178385,142208910,19,23,25,30,42,47,16
大樂透,103000029,2014/03/28,112023600,2240472,165636331,09,18,23,35,36,47,41
大樂透,103000030,2014/04/01,112380550,2247611,195944047,18,22,29,30,46,47,06
大樂透,103000031,2014/04/04,99116150,1982323,62761237,08,24,35,37,41,47,23
大樂透,103000032,2014/04/08,105973250,2119465,81210878,01,14,17,27,28,45,11
大樂透,103000033,2014/04/11,108775850,2175517,137646174,01,03,04,09,12,17,15
大樂透,103000034,2014/04/15,103966900,2079338,134092694,05,08,24,26,35,44,41
大樂透,103000035,2014/04/18,103283950,2065679,60388963,08,09,15,40,44,48,24
大樂透,103000036,2014/04/22,100250000,2005000,140267972,11,12,15,18,20,37,42
大樂透,103000037,2014/04/25,100622800,2012456,55342540,04,24,34,35,38,46,30
大樂透,103000038,2014/04/29,99631300,1992626,78198092,02,09,27,30,44,46,22
大樂透,103000039,2014/05/02,100149050,2002981,102103594,01,07,23,25,37,40,12
大樂透,103000040,2014/05/06,96670950,1933419,122531297,10,25,35,39,40,46,31
大樂透,103000041,2014/05/09,103429200,2068584,152984028,01,11,13,21,27,37,03
大樂透,103000042,2014/05/13,98769950,1975399,61509780,15,20,29,31,32,44,23
大樂透,103000043,2014/05/16,98416400,1968328,88320931,14,31,38,41,42,45,29
大樂透,103000044,2014/05/20,92056500,1841130,97533175,06,13,30,33,34,35,38
大樂透,103000045,2014/05/23,96964050,1939281,121297042,11,17,22,27,30,46,15
大樂透,103000046,2014/05/27,143587750,2871755,272577912,10,19,23,26,32,39,16
大樂透,103000047,2014/05/30,183799350,3675987,423450647,09,17,21,24,30,35,15
大樂透,103000048,2014/06/03,109006350,2180127,59953492,16,31,32,33,35,44,46
大樂透,103000049,2014/06/06,106674850,2133497,84886176,25,29,40,41,47,49,48
大樂透,103000050,2014/06/10,104901000,2098020,112693200,03,11,28,32,33,35,30
大樂透,103000051,2014/06/13,109214700,2184294,142049147,04,21,28,32,37,42,16
大樂透,103000052,2014/06/17,95972150,1919443,64275521,03,06,18,20,25,48,12
大樂透,103000053,2014/06/20,98019550,1960391,90179719,12,14,16,33,36,47,48
大樂透,103000054,2014/06/24,95417400,1908348,96975449,01,08,12,14,40,41,15
大樂透,103000055,2014/06/27,99717050,1994341,121096966,13,21,27,34,35,36,24
大樂透,103000056,2014/07/01,96234500,1924690,141300198,06,07,08,09,21,48,18
大樂透,103000057,2014/07/04,102991450,2059829,169260050,03,14,17,24,27,48,28
大樂透,103000058,2014/07/08,104194650,2083893,190252597,10,22,25,33,39,47,38
大樂透,103000059,2014/07/11,112989750,2259795,222515318,01,07,14,15,18,30,33
大樂透,103000060,2014/07/15,122148700,2442974,248944891,07,18,23,32,34,48,13
大樂透,103000061,2014/07/18,143077350,2861547,293429553,01,02,15,19,21,30,40
大樂透,103000062,2014/07/22,146404500,2928090,323417074,03,09,13,17,28,42,14
大樂透,103000063,2014/07/25,155118450,3102369,360227761,05,21,30,32,35,45,26
大樂透,103000064,2014/07/29,99571750,1991435,136219378,31,32,34,36,44,47,46
大樂透,103000065,2014/08/01,98483700,1969674,54166035,05,08,21,23,32,45,18
大樂透,103000066,2014/08/05,97575400,1951508,135045671,04,11,26,33,40,42,34
大樂透,103000067,2014/08/08,102084050,2041681,56146227,26,31,32,38,42,45,37
大樂透,103000068,2014/08/12,93928700,1878574,80469060,04,06,10,12,34,45,44
大樂透,103000069,2014/08/15,102149550,2042991,102192614,18,23,29,46,47,48,05
大樂透,103000070,2014/08/19,94965250,1899305,125888029,06,07,09,12,14,19,17
大樂透,103000071,2014/08/22,103235700,2064714,145981401,08,16,23,30,31,43,18
大樂透,103000072,2014/08/26,95666750,1913335,52616712,01,17,19,23,32,43,09
大樂透,103000073,2014/08/29,96861350,1937227,75660182,09,10,21,23,38,39,35
大樂透,103000074,2014/09/02,95693450,1913869,100233247,07,08,36,39,42,43,22
大樂透,103000075,2014/09/05,145572900,2911458,253221680,10,16,25,27,32,36,45
大樂透,103000076,2014/09/09,143518750,2870375,278955351,21,23,29,41,42,49,14
大樂透,103000077,2014/09/12,104362500,2087250,62694265,02,23,27,31,36,49,15
大樂透,103000078,2014/09/16,97445650,1948913,140736148,07,12,16,18,19,41,45
大樂透,103000079,2014/09/19,96584650,1931693,53121557,02,06,17,29,32,39,04
大樂透,103000080,2014/09/23,91180400,1823608,72287099,02,11,20,28,32,38,16
大樂透,103000081,2014/09/26,104791750,2095835,100335860,08,15,19,22,29,37,39
大樂透,103000082,2014/09/30,101577500,2031550,121534477,18,35,36,41,47,49,15
大樂透,103000083,2014/10/03,108018400,2160368,150895455,10,14,19,24,35,37,39
大樂透,103000084,2014/10/07,102854600,2057092,56570030,17,18,40,41,45,47,29
大樂透,103000085,2014/10/10,95572000,1911440,134127282,01,11,19,24,26,28,33
大樂透,103000086,2014/10/14,101116450,2022329,55614047,09,10,14,20,36,47,08
大樂透,103000087,2014/10/17,103650200,2073004,135618981,02,11,20,32,33,36,39
大樂透,103000088,2014/10/21,99453500,1989070,58156303,14,28,31,38,42,44,45
大樂透,103000089,2014/10/24,103306350,2066127,85366579,01,17,20,36,37,45,15
大樂透,103000090,2014/10/28,100440550,2008811,109200021,05,16,25,32,37,44,21
大樂透,103000091,2014/10/31,104677500,2093550,136019792,02,08,10,14,27,49,20
大樂透,103000092,2014/11/04,101302700,2026054,144953322,03,20,30,35,38,41,47
大樂透,103000093,2014/11/07,110992150,2219843,175082582,11,19,25,27,40,49,33
大樂透,103000094,2014/11/11,112944800,2258896,198937560,05,11,18,23,36,43,14
大樂透,103000095,2014/11/14,116312350,2326247,223009627,15,16,29,34,41,44,49
大樂透,103000096,2014/11/18,123248900,2464978,256386049,11,12,20,26,28,43,06
大樂透,103000097,2014/11/21,137759000,2755180,285472166,02,03,22,26,32,34,40
大樂透,103000098,2014/11/25,144285700,2885714,320892077,01,15,16,32,44,48,40
大樂透,103000099,2014/11/28,104249600,2084992,57337280,01,10,21,35,40,44,36
大樂透,103000100,2014/12/02,95229550,1904591,132565183,09,11,13,23,26,42,47
大樂透,103000101,2014/12/05,99073200,1981464,54490260,11,18,30,34,37,47,17
大樂透,103000102,2014/12/09,98502900,1970058,78620189,07,09,23,33,41,43,24
大樂透,103000103,2014/12/12,103420750,2068415,104199451,07,08,24,29,32,48,37
大樂透,103000104,2014/12/16,103940850,2078817,123243902,17,28,32,34,35,45,08
大樂透,103000105,2014/12/19,106154200,2123084,148583315,01,09,24,32,41,49,40
大樂透,103000106,2014/12/23,113913800,2278276,175853938,03,27,30,31,32,39,35
大樂透,103000107,2014/12/26,124385000,2487700,206763342,09,27,32,42,45,49,30
大樂透,103000108,2014/12/30,139737900,2794758,244845838,07,30,32,44,48,49,45
大樂透,104000001,2015/01/02,155706550,3114131,289411837,13,22,23,29,31,48,06
大樂透,104000002,2015/01/06,189137700,3782754,339303949,11,16,29,30,37,43,13
大樂透,104000003,2015/01/09,236369500,4727390,408289487,07,08,18,21,23,24,11
大樂透,104000004,2015/01/13,118302200,2366044,65066210,02,14,16,22,37,46,49
大樂透,104000005,2015/01/16,114578150,2291563,93243863,02,17,28,32,38,46,49
大樂透,104000006,2015/01/20,112155650,2243113,120113208,09,24,28,35,45,47,48
大樂透,104000007,2015/01/23,113354400,2267088,147861942,08,16,20,38,39,42,29
大樂透,104000008,2015/01/27,114568350,2291367,174336796,04,09,15,21,27,45,06
大樂透,104000009,2015/01/30,121710950,2434219,202564513,03,14,24,35,39,44,28
大樂透,104000010,2015/02/03,122413900,2448278,219348780,05,13,15,16,18,30,08
大樂透,104000011,2015/02/06,133167200,2663344,249232969,05,11,29,36,42,46,48
大樂透,104000012,2015/02/10,114223500,2284470,65338002,14,15,26,29,35,44,09
大樂透,104000013,2015/02/13,122228700,2444574,92370288,01,09,15,25,29,35,38
大樂透,104000014,2015/02/17,170542250,3410845,146421772,03,11,15,23,40,46,13
大樂透,104000015,2015/02/18,487544550,9750891,357069741,03,06,15,16,27,31,14
大樂透,104000016,2015/02/19,516089850,10321797,476305046,07,25,27,31,40,49,11
大樂透,104000017,2015/02/20,559593750,11191875,614407269,05,09,10,28,29,45,41
大樂透,104000018,2015/02/21,308408150,6168163,169624482,02,05,11,17,27,40,20
大樂透,104000019,2015/02/22,260782600,5215652,207098169,03,06,12,34,37,43,28
大樂透,104000020,2015/02/23,239724800,4794496,179929259,14,20,21,32,38,43,23
大樂透,104000021,2015/02/24,279119350,5582387,253515642,03,28,39,41,46,48,09
大樂透,104000022,2015/02/27,169047550,3380951,254581758,02,06,27,34,38,43,45
大樂透,104000023,2015/03/03,160980800,3219616,290455547,04,06,11,41,43,46,21
大樂透,104000024,2015/03/06,159530900,3190618,323857380,06,21,22,35,37,44,29
大樂透,104000025,2015/03/10,166029250,3320585,363415942,03,11,25,34,46,47,42
大樂透,104000026,2015/03/13,179903650,3598073,408675213,06,09,14,16,22,33,11
大樂透,104000027,2015/03/17,188401800,3768036,448652001,05,32,36,40,42,49,01
大樂透,104000028,2015/03/20,191800850,3836017,491835236,04,07,09,13,29,46,08
大樂透,104000029,2015/03/24,198896200,3977924,532967873,03,04,06,09,17,24,28
大樂透,104000030,2015/03/27,105980900,2119618,58289495,12,13,15,18,24,36,39
大樂透,104000031,2015/03/31,104815600,2096312,79772905,02,04,13,25,32,43,15
大樂透,104000032,2015/04/03,99212500,1984250,132272683,13,32,36,40,42,43,41
大樂透,104000033,2015/04/07,99899700,1997994,58880597,11,17,19,33,45,47,04
大樂透,104000034,2015/04/10,104984000,2099680,85084057,10,11,17,20,42,44,13
大樂透,104000035,2015/04/14,108548650,2170973,105307948,01,22,23,38,48,49,11
大樂透,104000036,2015/04/17,110597800,2211956,129254165,26,32,33,36,45,47,39
大樂透,104000037,2015/04/21,113047450,2260949,155330506,01,03,11,22,29,33,30
大樂透,104000038,2015/04/24,129514500,2590290,186325268,13,25,31,35,41,46,49
大樂透,104000039,2015/04/28,113853600,2277072,210540360,03,05,12,26,36,44,23
大樂透,104000040,2015/05/01,110751700,2215034,228307201,08,15,25,29,47,49,09
大樂透,104000041,2015/05/05,116785200,2335704,254266747,08,28,41,42,44,49,30
大樂透,104000042,2015/05/08,126275600,2525512,288270118,02,10,15,28,44,49,39
大樂透,104000043,2015/05/12,136995100,2739902,323824122,01,13,23,29,31,33,17
大樂透,104000044,2015/05/15,146249150,2924983,359771173,03,06,18,27,29,32,40
大樂透,104000045,2015/05/19,152802300,3056046,396055202,15,16,29,39,42,46,14
大樂透,104000046,2015/05/22,146169250,2923385,423379208,03,21,23,28,37,43,05
大樂透,104000047,2015/05/26,168554400,3371088,464170448,02,10,11,20,26,45,30
大樂透,104000048,2015/05/29,197116950,3942339,511919345,02,05,11,28,32,34,24
大樂透,104000049,2015/06/02,209943200,4198864,564050805,01,07,19,20,46,47,13
大樂透,104000050,2015/06/05,96573300,1931466,60354847,08,21,32,35,41,48,34
大樂透,104000051,2015/06/09,96829200,1936584,84464281,03,20,27,34,37,44,12
大樂透,104000052,2015/06/12,96869950,1937399,96418240,08,19,22,24,26,28,18
大樂透,104000053,2015/06/16,131255600,2625112,236367946,03,04,25,35,41,45,07
大樂透,104000054,2015/06/19,180718250,3614365,135397743,03,05,11,18,25,38,15
大樂透,104000055,2015/06/23,96565950,1931319,93475767,02,13,33,35,43,45,05
大樂透,104000056,2015/06/26,98944450,1978889,118092158,05,06,12,28,29,41,07
大樂透,104000057,2015/06/30,92409000,1848180,133287531,18,19,32,35,46,48,47
大樂透,104000058,2015/07/03,95468350,1909367,158646433,21,23,28,29,41,46,24
大樂透,104000059,2015/07/07,96455500,1929110,183492919,01,14,27,33,42,46,41
大樂透,104000060,2015/07/10,91289250,1825785,189853284,05,06,13,26,29,47,33
大樂透,104000061,2015/07/14,103961200,2079224,216377722,10,12,14,19,30,45,41
大樂透,104000062,2015/07/17,109929200,2198584,242510187,04,07,20,27,33,40,38
大樂透,104000063,2015/07/21,114050650,2281013,267656687,08,09,16,39,40,44,28
大樂透,104000064,2015/07/24,119557850,2391157,293349560,10,12,25,33,39,42,29
大樂透,104000065,2015/07/28,121792650,2435853,320650954,06,15,27,32,44,49,16
大樂透,104000066,2015/07/31,135902550,2718051,357878206,13,16,18,30,32,40,29
大樂透,104000067,2015/08/04,87468050,1749361,48107427,03,12,17,19,38,48,43
大樂透,104000068,2015/08/07,91110050,1822201,69485139,25,26,27,28,36,37,38
大樂透,104000069,2015/08/11,88240300,1764806,129776593,01,02,35,43,45,46,14
大樂透,104000070,2015/08/14,88325850,1766517,50120770,05,13,14,23,24,42,35
大樂透,104000071,2015/08/18,87547500,1750950,66471655,08,20,29,30,42,49,21
大樂透,104000072,2015/08/21,93314500,1866290,89020862,10,15,20,21,27,36,45
大樂透,104000073,2015/08/25,89369750,1787395,108603404,13,15,22,26,45,47,49
大樂透,104000074,2015/08/28,85272950,1705459,129633487,08,11,12,15,40,46,16
大樂透,104000075,2015/09/01,91256650,1825133,151715242,09,18,19,20,40,48,03
大樂透,104000076,2015/09/04,104898300,2097966,173998800,19,20,44,46,47,49,09
大樂透,104000077,2015/09/08,108396300,2167926,201475667,08,28,31,32,36,43,09
大樂透,104000078,2015/09/11,117633700,2352674,227734095,05,10,18,29,41,44,30
大樂透,104000079,2015/09/15,124085200,2481704,255705544,02,13,30,31,34,44,39
大樂透,104000080,2015/09/18,119009400,2380188,284107050,06,16,17,36,37,41,28
大樂透,104000081,2015/09/22,146848300,2936966,421956920,06,10,39,44,46,47,30
大樂透,104000082,2015/09/25,183553350,3671067,508311909,09,13,21,25,38,39,02
大樂透,104000083,2015/09/29,103286350,2065727,146899155,01,03,25,31,35,44,15
大樂透,104000084,2015/10/02,93075000,1861500,53069195,11,15,36,41,44,45,35
大樂透,104000085,2015/10/06,90126650,1802533,131867408,03,08,10,28,38,47,13
大樂透,104000086,2015/10/09,83547500,1670950,45951125,02,08,22,27,35,43,24
大樂透,104000087,2015/10/13,89254000,1785080,68143018,24,29,31,32,44,49,39
大樂透,104000088,2015/10/16,93647500,1872950,93090480,20,25,29,31,40,44,21
大樂透,104000089,2015/10/20,89829200,1796584,115240195,12,17,32,37,38,39,27
大樂透,104000090,2015/10/23,89506300,1790126,128634659,01,16,41,43,46,47,25
大樂透,104000091,2015/10/27,91902900,1838058,151197734,07,08,10,17,34,36,43
大樂透,104000092,2015/10/30,95108000,1902160,173835652,03,06,08,15,20,30,40
大樂透,104000093,2015/11/03,93696350,1873927,189850521,08,16,22,28,45,48,13
大樂透,104000094,2015/11/06,104016400,2080328,217106024,08,24,27,30,45,49,42
大樂透,104000095,2015/11/10,103774350,2075487,239505285,07,10,11,27,28,45,21
大樂透,104000096,2015/11/13,109382100,2187642,264421744,01,11,16,18,31,33,19
大樂透,104000097,2015/11/17,87144150,1742883,47929282,02,07,26,31,44,47,36
大樂透,104000098,2015/11/20,83921900,1678438,65965362,04,09,10,39,40,42,08
大樂透,104000099,2015/11/24,85258450,1705169,128364932,01,09,13,28,29,48,45
大樂透,104000100,2015/11/27,83245550,1664911,47307836,04,05,23,25,40,41,11
大樂透,104000101,2015/12/01,84806250,1696125,66394721,06,13,15,19,37,41,22
大樂透,104000102,2015/12/04,88086600,1761732,88238083,16,21,34,37,41,47,29
大樂透,104000103,2015/12/08,87234000,1744680,137126991,08,15,32,36,40,43,03
大樂透,104000104,2015/12/11,88603650,1772073,48732007,01,04,25,29,42,43,11
大樂透,104000105,2015/12/15,86216800,1724336,66190465,04,11,18,22,23,31,19
大樂透,104000106,2015/12/18,85470150,1709403,83806164,05,06,11,15,18,25,31
大樂透,104000107,2015/12/22,87254900,1745098,129681215,08,12,13,29,37,49,43
大樂透,104000108,2015/12/25,87512200,1750244,49636557,03,07,11,12,16,30,13
大樂透,104000109,2015/12/29,85596250,1711925,66355026,01,08,13,30,32,42,11
大樂透,105000001,2016/01/01,88202800,1764056,86412039,16,19,24,29,41,43,32
大樂透,105000002,2016/01/05,89421200,1788424,131818567,01,03,07,15,25,33,21
大樂透,105000003,2016/01/08,91812850,1836257,51924170,03,10,13,28,44,48,01
大樂透,105000004,2016/01/12,91661100,1833222,70018679,05,15,18,39,40,44,37
大樂透,105000005,2016/01/15,89039900,1780798,89637376,06,11,16,17,27,42,35
大樂透,105000006,2016/01/19,91701500,1834030,109656257,04,09,14,23,44,46,41
大樂透,105000007,2016/01/22,89654950,1793099,126549652,10,15,17,20,43,46,37
大樂透,105000008,2016/01/26,91071600,1821432,148558248,11,13,17,35,39,46,02
大樂透,105000009,2016/01/29,93319250,1866385,171812844,16,35,38,44,45,48,27
大樂透,105000010,2016/02/02,106065000,2121300,202610528,15,21,23,26,43,48,34
大樂透,105000011,2016/02/05,124071700,2481434,233041151,04,05,26,30,38,41,28
大樂透,105000012,2016/02/07,280857400,5617148,346119645,04,11,21,25,35,37,43
大樂透,105000013,2016/02/08,291630750,5832615,160396912,08,12,13,16,27,32,24
大樂透,105000014,2016/02/09,307177450,6143549,225999514,09,24,25,31,37,45,12
大樂透,105000015,2016/02/10,259934300,5198686,142963865,18,19,22,32,44,47,09
大樂透,105000016,2016/02/11,245501750,4910035,197112428,03,13,29,30,34,48,28
大樂透,105000017,2016/02/12,268127850,5362557,147470317,06,10,11,22,32,45,04
大樂透,105000018,2016/02/13,226612550,4532251,185532564,04,06,18,29,35,48,20
大樂透,105000019,2016/02/14,232629200,4652584,234513809,01,03,16,20,21,26,22
